births_known,county,fips,low_birth_weight,late_or_no_prenatal,prenatal_known,tobacco_known,tobacco_yes,age_15_19,age_35_plus,age_known,low_birth_weight_pct,late_or_no_prenatal_pct,tobacco_use_pct,maternal_age_15_19_pct,maternal_age_35_plus_pct,fips_st_cnty,st_name_abbrev,ahrf_county,rural_urban_continuum_code,primary_care_hpsa,population_2024,median_household_income,poverty_pct,uninsured_under65_pct,obgyn_count,midwife_count,obstetric_hospital_count,population_density,obgyn_per_100k,midwives_per_100k,obstetric_hospitals_per_100k,log_population_density,cross_validated_prediction,cross_validated_residual
16262,"Washington County, AR",05143,1249,5248,15908,16169,589,927,2413,16271,7.680482105522076,32.98969072164948,3.6427732079905994,5.697252781021449,14.83006576117018,5143,AR,"Washington, AR",2.0,1,266184.0,66426.0,14.8,14.0,29.0,1.0,1.0,261.2,10.894719442190365,0.37567998076518494,0.37567998076518494,5.569107571329599,9.1235912861886,-1.4431091806665233
83071,"Alameda County, CA",06001,6317,8881,82595,82986,166,1462,28791,83081,7.604338457464097,10.752466856347237,0.2000337406309498,1.759728457770128,34.654132713857564,6001,CA,"Alameda, CA",1.0,1,1649060.0,126240.0,9.2,4.5,309.0,58.0,7.0,2281.3,18.737947679283955,3.5171552278267617,0.42448425163426434,7.732938985409832,7.293521675474162,0.310816781989935
10026,"Butte County, CA",06007,691,2248,9958,9978,621,372,1883,10022,6.892080590464792,22.574814219722835,6.223692122669874,3.711833965276392,18.788664937138297,6007,CA,"Butte, CA",3.0,1,208334.0,68574.0,18.3,7.6,17.0,13.0,1.0,129.3,8.159973888083558,6.2399800320638965,0.47999846400491514,4.869839484130799,8.143921355082352,-1.25184076461756
57302,"Contra Costa County, CA",06013,4279,6141,57096,57167,293,1138,18774,57308,7.467453142996754,10.755569567044978,0.512533454615425,1.9857611502757033,32.75982410832694,6013,CA,"Contra Costa, CA",1.0,1,1172607.0,125727.0,8.3,5.2,144.0,28.0,5.0,1626.3,12.280329215159043,2.3878417918364807,0.4264003199708001,7.394677478666568,7.369779370448534,0.09767377254821952
7580,"El Dorado County, CA",06017,499,1000,7443,7548,152,120,2148,7575,6.58311345646438,13.435442697836894,2.0137784843667195,1.5841584158415842,28.356435643564357,6017,CA,"El Dorado, CA",1.0,1,192823.0,106190.0,8.3,5.2,23.0,2.0,2.0,111.9,11.928037630365672,1.0372206635100585,1.0372206635100585,4.726502471155617,6.546391159671557,0.03672229679282335
68054,"Fresno County, CA",06019,5281,11703,65996,67895,425,3105,12458,68078,7.760014106444882,17.732892902600156,0.6259665660210619,4.560944798613355,18.2995975204912,6019,CA,"Fresno, CA",1.0,1,1024125.0,71434.0,18.7,7.7,89.0,14.0,4.0,169.3,8.690345416819236,1.3670206273648235,0.3905773221042353,5.1375615876686425,9.209217926933597,-1.449203820488715
5862,"Humboldt County, CA",06023,373,1100,5835,5633,297,186,1363,5862,6.3630160354827705,18.851756640959724,5.27250133143973,3.172978505629478,23.251450017059025,6023,CA,"Humboldt, CA",5.0,1,132380.0,61135.0,18.9,7.0,6.0,7.0,1.0,38.2,4.532406707961927,5.287807825955582,0.7554011179936546,3.6686767467964168,7.459683616690646,-1.0966675812078757
11706,"Imperial County, CA",06025,778,5275,11315,11690,15,552,1927,11707,6.646164360157185,46.61953159522757,0.1283147989734816,4.715127701375246,16.46023746476467,6025,CA,"Imperial, CA",3.0,1,181724.0,56393.0,19.6,8.6,6.0,2.0,0.0,43.0,3.301710285928111,1.1005700953093702,0.0,3.784189633918261,8.056692301610571,-1.4105279414533864
61164,"Kern County, CA",06029,4686,10976,56930,60369,613,3357,9770,61178,7.661369432999804,19.279817319515193,1.0154218224585465,5.487266664487234,15.969793062865737,6029,CA,"Kern, CA",2.0,1,922529.0,67660.0,19.0,7.7,75.0,0.0,3.0,111.8,8.129825729055673,0.0,0.3251930291622269,4.725616339063959,7.943241277960105,-0.2818718449603015
10627,"Kings County, CA",06031,734,2127,10588,10624,48,520,1510,10632,6.906935165145384,20.088779750661125,0.45180722891566266,4.890895410082769,14.202407825432656,6031,CA,"Kings, CA",3.0,1,154913.0,68750.0,16.8,7.3,4.0,3.0,0.0,109.6,2.582094465926036,1.936570849444527,0.0,4.7059200890882344,7.935158268104353,-1.028223102958969
471328,"Los Angeles County, CA",06037,35934,65223,462777,470459,1547,12724,140882,471399,7.623990087582321,14.093829209316798,0.3288278043357657,2.69919961646079,29.885935269272952,6037,CA,"Los Angeles, CA",1.0,1,9757179.0,87760.0,13.6,9.4,1232.0,158.0,36.0,2466.9,12.626600372915163,1.6193205023706136,0.3689591018059626,7.811122865565802,8.092262067468539,-0.46827197988621805
10584,"Madera County, CA",06039,679,2022,10222,10568,62,548,1987,10583,6.415343915343915,19.780864801408725,0.5866767600302801,5.178115846168383,18.775394500614194,6039,CA,"Madera, CA",1.0,1,165432.0,75496.0,19.9,9.6,12.0,0.0,0.0,73.1,7.253735673872044,0.0,0.0,4.3054155323020415,7.893804052491487,-1.4784601371475716
10847,"Marin County, CA",06041,582,1521,10836,10844,21,164,4941,10852,5.3655388586706,14.03654485049834,0.19365547768351163,1.5112421673424254,45.53077773682271,6041,CA,"Marin, CA",1.0,1,256400.0,142785.0,7.8,5.1,53.0,12.0,1.0,504.1,20.670826833073324,4.6801872074882995,0.39001560062402496,6.224756429474007,6.916571637202794,-1.5510327785321936
18853,"Merced County, CA",06047,1260,5017,17852,18824,45,1012,3126,18844,6.683286479605368,28.103293748599597,0.23905652358691032,5.370409679473572,16.58883464232647,6047,CA,"Merced, CA",2.0,1,296774.0,65044.0,18.4,8.6,11.0,0.0,2.0,145.1,3.7065241564287974,0.0,0.6739134829870541,4.984291318756654,8.200244405123598,-1.5169579255182306
27206,"Monterey County, CA",06053,1826,5444,27096,27184,93,1379,5718,27203,6.711754759979416,20.09152642456451,0.3421130076515597,5.06929382788663,21.019740469801125,6053,CA,"Monterey, CA",2.0,1,436251.0,94486.0,12.6,11.6,38.0,3.0,3.0,133.8,8.710581752248132,0.6876775067564315,0.6876775067564315,4.9037921984782065,7.934936631603644,-1.2231818716242273
5911,"Napa County, CA",06055,381,690,5889,5901,32,121,1767,5916,6.445609879884961,11.716760061130921,0.5422809693272327,2.0453008789722786,29.86815415821501,6055,CA,"Napa, CA",3.0,1,132727.0,108970.0,8.4,7.4,13.0,9.0,2.0,184.5,9.794540673713714,6.780835851032571,1.5068524113405712,5.22305488204749,6.774928392913615,-0.329318513028654
153575,"Orange County, CA",06059,10629,14708,152841,153427,443,3130,46694,153626,6.921048347712844,9.623072343153996,0.28873666303844825,2.0374155416400868,30.394594664965567,6059,CA,"Orange, CA",1.0,1,3170435.0,113702.0,9.5,7.3,426.0,53.0,8.0,4019.7,13.436641974997121,1.6716948936029281,0.2523313046947816,8.299211295807545,7.8023753492711485,-0.8813270015583043
18831,"Placer County, CA",06061,1052,2357,18729,18809,191,247,5123,18831,5.586532844777229,12.584761599658284,1.0154713169227498,1.3116669321862886,27.205140459879985,6061,CA,"Placer, CA",1.0,1,433822.0,114678.0,6.7,3.7,62.0,8.0,2.0,287.7,14.291575807589288,1.8440742977534565,0.46101857443836414,5.665388086668889,6.533290430075845,-0.9467575852986165
135628,"Riverside County, CA",06065,9892,21804,133778,135293,953,4613,27985,135663,7.293479222579409,16.29864402218601,0.7043971232805836,3.4003376012619504,20.628321649970882,6065,CA,"Riverside, CA",1.0,1,2529933.0,89672.0,11.1,8.3,157.0,27.0,11.0,335.4,6.205697937455261,1.0672219382884842,0.4347941230064195,5.818300928098793,7.738367980002692,-0.44488875742328293
89417,"Sacramento County, CA",06067,6557,12015,87686,89053,1179,2322,21463,89452,7.333057472292741,13.702301393609014,1.323930692958126,2.5958055717032598,23.99387380941734,6067,CA,"Sacramento, CA",1.0,1,1611231.0,88724.0,12.6,5.4,239.0,22.0,7.0,1642.1,14.833378950628433,1.3654156356227007,0.4344504295163139,7.404339980457785,8.292300783095435,-0.9592433108026936
129606,"San Bernardino County, CA",06071,10667,20814,123618,128760,1341,4845,25366,129656,8.230328842800487,16.8373537834296,1.0414725069897484,3.7368112543962484,19.56407725057074,6071,CA,"San Bernardino, CA",1.0,1,2214281.0,82184.0,13.6,8.7,163.0,29.0,9.0,108.7,7.3613059950385695,1.3096802077062486,0.4064524782536634,4.697749367281185,7.433000822134114,0.7973280206663729
183643,"San Diego County, CA",06073,12746,25047,183043,183447,475,3915,49432,183680,6.94064026399046,13.68366995733243,0.25893037226010784,2.1314242160278747,26.912020905923345,6073,CA,"San Diego, CA",1.0,1,3298799.0,102285.0,10.4,7.3,390.0,125.0,10.0,783.5,11.822484486020517,3.789257848083499,0.30314062784667994,6.665046572173087,7.449451375132118,-0.5088111111416582
36344,"San Francisco County, CA",06075,2667,3673,36069,36271,240,434,16730,36342,7.3382126348228045,10.183259863040284,0.6616856441785448,1.1942105552803919,46.0348907600022,6075,CA,"San Francisco, CA",1.0,1,827526.0,141446.0,10.6,4.2,266.0,41.0,4.0,18629.0,32.14400514304082,4.954527108513812,0.48336849839159135,9.832528463595635,7.49200576695717,-0.15379313213436507
48729,"San Joaquin County, CA",06077,3795,7785,45717,48561,455,1866,9996,48735,7.787970202548791,17.028676422337423,0.9369658779679166,3.8288704216682055,20.510926438904278,6077,CA,"San Joaquin, CA",2.0,1,816108.0,88531.0,12.6,7.6,63.0,16.0,5.0,559.6,7.719566527959534,1.9605248324976596,0.6126640101555186,6.329007638730688,8.06924007841103,-0.2812698758622387
12014,"San Luis Obispo County, CA",06079,778,2114,11605,11911,165,356,3083,12021,6.475778258698186,18.216286083584663,1.3852741163630258,2.961484069544963,25.646784793278428,6079,CA,"San Luis Obispo, CA",2.0,1,281843.0,93398.0,12.8,7.2,31.0,9.0,1.0,85.6,10.999031375624018,3.193267173568263,0.354807463729807,4.461299815568389,7.351995705965527,-0.8762174472673419
37092,"San Mateo County, CA",06081,2573,2867,36990,37061,37,582,14679,37096,6.9368057802221506,7.750743444174101,0.09983540649199968,1.568902307526418,39.570304075911146,6081,CA,"San Mateo, CA",1.0,1,742893.0,156000.0,6.5,4.6,143.0,11.0,3.0,1704.0,19.24907086215646,1.4806977586274201,0.40382666144384183,7.4413203897176174,7.425643263073318,-0.48883748285116724
27319,"Santa Barbara County, CA",06083,1835,6761,27219,27271,115,1713,6050,27317,6.716936930341521,24.839266688710094,0.4216933739136812,6.2708203682688435,22.147380751912728,6083,CA,"Santa Barbara, CA",2.0,1,444500.0,95977.0,13.8,9.2,44.0,10.0,3.0,164.0,9.898762654668166,2.249718785151856,0.6749156355455568,5.10594547390058,8.943163942518407,-2.226227012176886
94871,"Santa Clara County, CA",06085,7054,9762,93989,94758,187,1547,31197,94880,7.435359593553351,10.386321803615317,0.1973448152134912,1.6304806070826308,32.88048060708263,6085,CA,"Santa Clara, CA",1.0,1,1926325.0,159674.0,6.9,4.1,398.0,38.0,5.0,1499.7,20.661103396363544,1.972668163471896,0.2595616004568284,7.313686944901944,7.361695229953855,0.07366436359949624
10951,"Santa Cruz County, CA",06087,669,1325,10737,10914,69,334,3490,10955,6.109031138708794,12.34050479649809,0.6322155030236394,3.0488361478776813,31.857599269739843,6087,CA,"Santa Cruz, CA",2.0,1,262406.0,109266.0,11.2,6.5,40.0,20.0,1.0,608.5,15.243553882152085,7.6217769410760425,0.38108884705380214,6.412638948921326,8.204635800793175,-2.095604662084382
8984,"Shasta County, CA",06089,621,1928,8593,8839,722,357,1639,8991,6.912288512911843,22.43686721750262,8.168344835388618,3.9706373039706375,18.229340451562674,6089,CA,"Shasta, CA",3.0,1,181121.0,71931.0,13.0,7.5,11.0,0.0,1.0,48.3,6.073288022923902,0.0,0.552117092993082,3.8979240810486444,7.9039577664840746,-0.9916692535722316
24030,"Solano County, CA",06095,1802,4050,23796,23661,84,646,5852,24022,7.498959633791094,17.019667170953102,0.3550145809560035,2.689201565231871,24.361002414453417,6095,CA,"Solano, CA",2.0,1,455101.0,99994.0,9.7,5.6,40.0,8.0,3.0,551.8,8.78925776915454,1.7578515538309079,0.6591943326865904,6.31499627245346,7.424292542629886,0.07466709116120818
22060,"Sonoma County, CA",06097,1304,2472,21761,21982,108,530,6403,22067,5.911151405258386,11.359772069298286,0.49131107269584207,2.401776408211356,29.016178003353424,6097,CA,"Sonoma, CA",2.0,1,485375.0,102840.0,8.6,6.7,54.0,22.0,5.0,310.3,11.125418490857585,4.53257790368272,1.0301313417460727,5.7407570774475625,7.110918148246287,-1.1997667429879009
34943,"Stanislaus County, CA",06099,2388,4597,32634,34851,546,1457,6257,34943,6.83398677846779,14.086535515106943,1.5666695360247913,4.169647711988095,17.90630455312938,6099,CA,"Stanislaus, CA",2.0,1,556972.0,79661.0,13.1,7.1,39.0,9.0,2.0,369.6,7.002147325179721,1.6158801519645511,0.3590844782143447,5.915123313851259,8.349072119219578,-1.5150853407517877
33326,"Tulare County, CA",06107,2418,7364,32764,33293,110,1871,5421,33332,7.255596231170857,22.47588816994262,0.33039978373832335,5.613224528981159,16.26365054602184,6107,CA,"Tulare, CA",2.0,1,483546.0,69489.0,17.8,9.2,30.0,6.0,2.0,98.1,6.2041667183680556,1.2408333436736112,0.41361111455787036,4.596129441335942,7.55194109555884,-0.2963448643879829
42332,"Ventura County, CA",06111,2756,6432,42261,42277,197,1415,11220,42338,6.510441273740906,15.219706112018173,0.465974406887906,3.34215125891634,26.501015636071614,6111,CA,"Ventura, CA",2.0,1,835427.0,107327.0,9.0,8.5,72.0,8.0,3.0,458.4,8.61834726433309,0.9575941404814544,0.3590978026805454,6.129921290254998,7.574886722063353,-1.0644454483224477
9555,"Yolo County, CA",06113,602,1389,9503,9487,67,240,2494,9558,6.3003663003663,14.616436914658529,0.7062295773163276,2.5109855618330195,26.09332496338146,6113,CA,"Yolo, CA",1.0,1,225251.0,88818.0,16.3,5.6,30.0,22.0,2.0,213.3,13.3184758336256,9.766882277992107,0.8878983889083734,5.367376902479531,7.443197952796703,-1.1428316524304032
31352,"Adams County, CO",08001,2986,6215,30619,31291,1086,1343,5932,31363,9.524113294207707,20.297854273490316,3.470646511776549,4.282115869017632,18.91400695086567,8001,CO,"Adams, CO",1.0,1,542973.0,91387.0,9.4,11.4,85.0,64.0,3.0,445.3,15.65455372550753,11.78695809920567,0.5525136609002658,6.100991371635224,8.718017927681203,0.8060953665265043
37823,"Arapahoe County, CO",08005,3874,8198,37205,37791,1132,1169,8835,37854,10.242445073103667,22.034672759037765,2.9954221904686302,3.0881809055846148,23.339673482326834,8005,CO,"Arapahoe, CO",1.0,1,666918.0,97215.0,8.5,9.8,77.0,40.0,1.0,821.0,11.545647290971305,5.997738852452626,0.14994347131131563,6.71174039505618,8.48493942381093,1.757505649292737
12163,"Boulder County, CO",08013,986,1871,12030,12135,264,287,4230,12169,8.106552659705665,15.552784704904406,2.1755253399258345,2.358451803763662,34.76045689867696,8013,CO,"Boulder, CO",2.0,1,330262.0,102772.0,11.4,5.9,41.0,20.0,4.0,455.4,12.41438615402317,6.055798123913741,1.2111596247827483,6.123369617987921,7.367619522804236,0.7389331369014291
45134,"Denver County, CO",08031,4543,9389,44277,45100,1224,1611,12511,45189,10.065582487703283,21.20514036633015,2.713968957871397,3.565026887074288,27.685941268892872,8031,CO,"Denver, CO",1.0,1,729019.0,91681.0,11.2,8.5,177.0,73.0,3.0,4674.3,24.279202599657896,10.013456439406928,0.4115119084687779,8.450048610786904,9.177096829723967,0.8884856579793166
19010,"Douglas County, CO",08035,1677,2156,18778,19000,223,150,5385,19034,8.82167280378748,11.481520928746406,1.1736842105263159,0.7880634653777451,28.29147840706105,8035,CO,"Douglas, CO",1.0,0,393995.0,145737.0,3.2,4.0,55.0,12.0,3.0,426.0,13.959568014822523,3.0457239305067323,0.7614309826266831,6.056784013228625,6.4032684805482685,2.418404323239212
44774,"El Paso County, CO",08041,4383,10849,45035,45517,1027,1543,7598,45527,9.789163353732077,24.090152103919173,2.2562998440143245,3.3891976189953215,16.688997737606254,8041,CO,"El Paso, CO",2.0,1,752772.0,87470.0,8.5,8.2,70.0,36.0,2.0,343.5,9.298964361054875,4.782324528542507,0.2656846960301393,5.842094090453713,7.922542781949911,1.8666205717821658
27256,"Jefferson County, CO",08059,2516,3886,25134,27197,782,468,8310,27273,9.230995010272967,15.461128352033102,2.8753171305658713,1.7159828401715982,30.46969530304697,8059,CO,"Jefferson, CO",1.0,1,578533.0,107800.0,6.7,6.3,47.0,10.0,1.0,762.6,8.123996383957355,1.7285098689270966,0.17285098689270967,6.638044091851593,7.108431113304034,2.1225638969689324
15105,"Larimer County, CO",08069,1336,2336,14927,15095,575,361,3662,15109,8.844753392916253,15.64949420513164,3.809208347134813,2.3893043881130454,24.237209610166126,8069,CO,"Larimer, CO",2.0,1,374574.0,91364.0,11.1,7.2,46.0,31.0,3.0,138.3,12.280617448087694,8.27606828023301,0.8009098335709366,4.93662988078576,6.972301402334142,1.8724519905821113
7397,"Mesa County, CO",08077,627,1452,7400,7398,449,397,1148,7399,8.476409355143977,19.62162162162162,6.069207894025412,5.365589944587106,15.515610217596972,8077,CO,"Mesa, CO",3.0,1,161260.0,71485.0,11.2,9.9,14.0,7.0,1.0,46.8,8.681632146843606,4.340816073421803,0.6201165819174005,3.86702563949741,7.886561759838276,0.5898475953057005
8367,"Pueblo County, CO",08101,893,2188,8241,8393,622,486,1088,8404,10.672881558503645,26.55017594952069,7.410937686167044,5.78296049500238,12.946216087577344,8101,CO,"Pueblo, CO",3.0,1,169866.0,62250.0,15.4,7.7,10.0,13.0,1.0,70.5,5.886993277053677,7.653091260169781,0.5886993277053677,4.269697449699962,8.153078916450504,2.5198026420531416
23530,"Weld County, CO",08123,2067,4657,23365,23507,1125,952,3670,23546,8.784530386740332,19.931521506526856,4.785808482579657,4.043149579546419,15.586511509385883,8123,CO,"Weld, CO",2.0,1,369745.0,93287.0,9.0,9.6,16.0,9.0,3.0,82.6,4.327306657290836,2.434109994726095,0.8113699982420317,4.426043520090656,7.636012179855393,1.1485182068849396
50061,"Fairfield County, CT",09001,3633,9141,49391,50052,307,1042,16920,50069,7.257146281536525,18.507420380231217,0.613362103412451,2.0811280433002457,33.793365156084604,9001,CT,"Fairfield, CT",,1,,,,,219.0,,6.0,1531.9,,,,7.334916645172062,7.7105275116738845,-0.4533812301373592
44165,"Hartford County, CT",09003,3887,6446,44075,44131,958,1121,10930,44192,8.801086833465414,14.62507090187181,2.1708096349504884,2.5366582186821143,24.732983345401884,9003,CT,"Hartford, CT",,1,,,,,220.0,,3.0,1223.9,,,,7.11061448699364,7.7902171328965295,1.0108697005688843
7193,"Litchfield County, CT",09005,444,925,7180,7200,304,98,1872,7205,6.172667871541777,12.883008356545961,4.222222222222222,1.3601665510062457,25.981956974323385,9005,CT,"Litchfield, CT",,1,,,,,12.0,,2.0,201.2,,,,5.309257306586371,6.591662458189074,-0.4189945866472966
6554,"Middlesex County, CT",09007,466,795,6547,6565,140,61,1832,6559,7.110161733292646,12.142966244081258,2.1325209444021325,0.9300198200945266,27.93108705595365,9007,CT,"Middlesex, CT",,1,,,,,13.0,,1.0,444.7,,,,6.09964607995251,6.811764930291188,0.29839680300145766
42212,"New Haven County, CT",09009,3637,7497,41888,42166,1076,1264,10714,42222,8.61603335544395,17.897727272727273,2.5518190010909265,2.993699966841931,25.375396712614275,9009,CT,"New Haven, CT",,1,,,,,149.0,,2.0,1431.1,,,,7.2668971774846565,8.010411380412044,0.6056219750319052
12429,"New London County, CT",09011,1003,1542,12405,12428,456,288,2656,12427,8.069836672298656,12.430471584038694,3.6691342130672675,2.3175344009012635,21.372817252756096,9011,CT,"New London, CT",,1,,,,,21.0,,2.0,403.8,,,,6.003393117973256,7.313559052937459,0.7562776193611978
5743,"Tolland County, CT",09013,410,672,5745,5754,159,69,1403,5753,7.139125892390736,11.697127937336814,2.7632950990615224,1.1993742395272031,24.3872762037198,9013,CT,"Tolland, CT",,1,,,,,9.0,,0.0,365.0,,,,5.902633333401366,6.599956203039031,0.5391696893517057
5155,"Windham County, CT",09015,389,609,5148,5166,306,149,947,5159,7.5460717749757515,11.82983682983683,5.923344947735192,2.888156619499903,18.356270595076566,9015,CT,"Windham, CT",,1,,,,,8.0,,1.0,227.0,,,,5.429345628954441,7.361414198157713,0.1846575768180383
10534,"Kent County, DE",10001,1039,2623,10079,10479,557,444,1794,10534,9.863299791152459,26.024407183252308,5.315392690142189,4.214923106132523,17.03056768558952,10001,DE,"Kent, DE",3.0,1,192690.0,72872.0,11.3,7.5,8.0,11.0,1.0,310.3,4.151746328299341,5.708651201411594,0.5189682910374176,5.7407570774475625,8.745490748495493,1.1178090426569653
30322,"New Castle County, DE",10003,2845,4291,29796,30122,1005,1034,6918,30322,9.382626475826132,14.40126191435092,3.336431843835071,3.410065299122749,22.81511773629708,10003,DE,"New Castle, DE",1.0,1,588093.0,89901.0,10.2,6.2,71.0,13.0,2.0,1338.7,12.072920439454304,2.210534728350788,0.34008226590012125,7.2002009872829404,8.22695062562621,1.1556758501999216
11777,"Sussex County, DE",10005,923,4126,11581,11717,643,733,2129,11779,7.837310011038465,35.62732061134617,5.487752837757105,6.222939128958315,18.074539434586978,10005,DE,"Sussex, DE",4.0,1,271134.0,78162.0,11.5,8.4,23.0,10.0,2.0,253.6,8.482890378927026,3.6882132082291417,0.7376426416458283,5.539693686123306,8.823618343704664,-0.9863083326661997
41115,"District of Columbia, DC",11001,4165,10994,39418,40800,490,1295,14333,41121,10.130122826219141,27.890811304480188,1.2009803921568627,3.149242479511685,34.85566985238686,11001,DC,"The District, DC",1.0,1,702250.0,106287.0,14.5,3.1,212.0,58.0,4.0,11280.7,30.18867924528302,8.259166963332147,0.5695977216091136,9.330937222916415,9.071666567337262,1.058456258881879
12903,"Alachua County, FL",12001,1312,3049,12481,12882,356,492,2727,12903,10.168177943114005,24.429132281067222,2.7635460332246544,3.8130667286677515,21.13461985584748,12001,FL,"Alachua, FL",2.0,1,291782.0,59659.0,19.7,10.2,81.0,31.0,2.0,318.0,27.76045129583045,10.62437024902153,0.6854432418723568,5.765191102784844,10.570680129269299,-0.402502186155294
10501,"Bay County, FL",12005,882,3570,9960,10453,405,575,1585,10504,8.39920007618322,35.8433734939759,3.87448579355209,5.474105102817974,15.08948971820259,12005,FL,"Bay, FL",3.0,1,199718.0,70188.0,11.7,13.7,13.0,7.0,1.0,231.0,6.509177940896665,3.504941968175127,0.5007059954535896,5.44673737166631,8.223017719059392,0.17618235712382813
25938,"Brevard County, FL",12009,2288,8327,25626,25921,1199,936,4937,25962,8.82103477523325,32.49434168422696,4.625593148412484,3.6052692396579618,19.016254525845465,12009,FL,"Brevard, FL",2.0,1,658447.0,75817.0,9.9,11.2,48.0,15.0,2.0,597.7,7.289880582643706,2.278087682076158,0.3037450242768211,6.394760637931307,8.443832438781376,0.37720233645187307
101794,"Broward County, FL",12011,9827,31361,98706,101505,319,2296,28922,101819,9.653810637169185,31.77213138005795,0.3142702329934486,2.254981879609896,28.40530745735079,12011,FL,"Broward, FL",1.0,1,2037472.0,74534.0,12.2,14.6,265.0,47.0,8.0,1616.6,13.006313706396947,2.30678016679493,0.3926434326459456,7.388698848266207,8.085449100985725,1.5683615361834597
5426,"Charlotte County, FL",12015,489,2033,5300,5386,331,200,946,5431,9.012163656468854,38.35849056603774,6.145562569624953,3.682563063892469,17.41852329221138,12015,FL,"Charlotte, FL",3.0,1,212122.0,66154.0,9.6,14.0,9.0,2.0,0.0,274.3,4.242841383732003,0.942853640829334,0.0,5.617861412148562,8.310064342557068,0.7020993139117859
5190,"Citrus County, FL",12017,419,2235,5107,5170,479,279,729,5190,8.073217726396917,43.7634619150186,9.264990328820115,5.375722543352601,14.046242774566474,12017,FL,"Citrus, FL",3.0,1,170174.0,55355.0,15.5,13.2,13.0,1.0,1.0,264.4,7.639239836872847,0.5876338336056036,0.5876338336056036,5.581238121898107,8.981468716664422,-0.9082509902675042
11180,"Clay County, FL",12019,981,4262,10767,11154,473,441,2016,11195,8.774597495527727,39.58391381071793,4.240631163708087,3.939258597588209,18.008039303260386,12019,FL,"Clay, FL",1.0,1,236760.0,86094.0,9.1,10.3,15.0,7.0,2.0,361.0,6.3355296502787635,2.956580503463423,0.8447372867038352,5.8916442118257715,8.371714765296396,0.40288273023133137
16796,"Collier County, FL",12021,1234,5796,16465,16249,97,789,3917,16807,7.34698737794713,35.20194351655026,0.5969598129115637,4.69447254120307,23.305765454869995,12021,FL,"Collier, FL",2.0,1,416233.0,86173.0,10.5,18.6,38.0,8.0,1.0,188.2,9.129501985666682,1.922000418035091,0.24025005225438636,5.2428046566177775,8.121754092424117,-0.7747667144769874
63220,"Duval County, FL",12031,6593,26654,60826,62990,2030,2829,11558,63263,10.42866181588105,43.8200769407819,3.222733767264645,4.471808165910564,18.269762736512654,12031,FL,"Duval, FL",1.0,1,1055159.0,68447.0,14.6,11.9,139.0,37.0,5.0,1305.4,13.173370079769969,3.5065805248308552,0.4738622330852507,7.175030541656255,9.563214512621506,0.8654473032595433
18493,"Escambia County, FL",12033,2073,6278,18204,18412,1385,1132,2688,18506,11.209646893419132,34.486925950340584,7.5222680860308495,6.11693504809251,14.525018912785043,12033,FL,"Escambia, FL",2.0,1,331275.0,65715.0,14.5,12.4,61.0,16.0,2.0,490.0,18.413704626065957,4.829824164214021,0.6037280205267527,6.19644412779452,9.88044617033376,1.3292007230853713
8441,"Hernando County, FL",12053,729,2316,8259,8352,448,400,1340,8442,8.636417486079848,28.04213585179804,5.363984674329502,4.738213693437574,15.873015873015873,12053,FL,"Hernando, FL",1.0,1,218150.0,63193.0,12.0,14.1,12.0,7.0,1.0,411.3,5.500802200320879,3.208801283520513,0.4584001833600733,6.021751239712854,8.595753324150785,0.040664161929063525
84931,"Hillsborough County, FL",12057,7745,23731,83207,84667,1837,3321,17689,84985,9.119167324063064,28.520436982465416,2.1696764973366247,3.9077484261928577,20.814261340236513,12057,FL,"Hillsborough, FL",1.0,1,1581426.0,75011.0,13.2,13.4,222.0,51.0,4.0,1428.5,14.037963205360224,3.224937493123295,0.2529362739704545,7.265080011762366,9.137040806753697,-0.017873482690633935
6130,"Indian River County, FL",12061,507,1721,6095,6135,254,246,1197,6141,8.270799347471453,28.23625922887613,4.1401792991035045,4.005862237420615,19.491939423546654,12061,FL,"Indian River, FL",3.0,1,172139.0,71049.0,11.4,14.0,10.0,5.0,1.0,317.8,5.809258796670133,2.9046293983350666,0.5809258796670133,5.76456394691606,8.393323885644485,-0.12252453817303177
18296,"Lake County, FL",12069,1607,5517,17811,18204,549,746,3251,18299,8.783340620900743,30.97524002021223,3.015820698747528,4.076725504125909,17.765998141974972,12069,FL,"Lake, FL",1.0,1,444204.0,69956.0,9.5,12.6,22.0,2.0,3.0,403.5,4.952679399555159,0.4502435817777417,0.6753653726666126,6.002651736498547,8.514100019387,0.2692406015137436
37386,"Lee County, FL",12071,3304,14462,36663,37041,578,1633,7030,37397,8.837532766276146,39.44576275809399,1.5604330336653978,4.3666604273070035,18.798299328823166,12071,FL,"Lee, FL",2.0,1,860959.0,73099.0,11.7,17.1,62.0,46.0,2.0,974.2,7.201272069866277,5.342879277642721,0.2322990990279444,6.8826425781670615,9.008266377241727,-0.1707336109655806
13899,"Leon County, FL",12073,1592,3297,13320,13831,206,583,2624,13908,11.4540614432693,24.75225225225225,1.489407851926831,4.191832039114179,18.86683922922059,12073,FL,"Leon, FL",2.0,1,300488.0,65074.0,18.5,10.7,33.0,14.0,1.0,437.1,10.982135725885893,4.659087883709167,0.33279199169351187,6.082447194819853,9.508321664991149,1.945739778278151
